,Name,Location,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,New_Price,Price,0,1,2,3,4,5,6,7,8,9,10
5164,950,5,2010,68375,19.0,998,66.1,5.0,0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5165,1174,10,2013,52000,18.0,1197,85.8,5.0,0,3.95,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5166,1242,6,2017,39000,17.0,2143,136,5.0,42.4,27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5167,1066,1,2014,68000,16.0,1373,93.7,7.0,0,6.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5168,1196,6,2007,71000,18.0,998,67.1,5.0,0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5169,1825,5,2012,72003,22.0,1199,73.9,5.0,0,3.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5170,258,5,2014,135670,22.0,1498,89.84,5.0,0,6.55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5171,438,7,2017,65850,25.0,1498,98.6,5.0,0,9.44,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5172,1681,3,2015,53920,14.2,1798,138.03,5.0,23.37,10.77,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5173,924,0,2014,58000,15.0,2179,140,7.0,0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5174,954,8,2016,4000,24.0,796,47.3,5.0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5175,115,2,2010,58000,18.5,2993,265,5.0,79.78,11.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5176,526,7,2016,29832,21.0,814,55.2,5.0,0,3.29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5177,1135,2,2016,71156,26.5,1248,74,5.0,0,6.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5178,999,4,2015,64687,44.50599999999999,998,58.33,5.0,5.87,3.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5179,7,5,2011,54000,16.5,1968,147.51,5.0,0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5180,1548,1,2009,75000,13.0,1798,157.75,5.0,0,4.95,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5181,1667,7,2015,39208,17.5,1193,88.7,5.0,7.63,4.52,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5182,231,8,2014,41000,17.0,2149,139.07,7.0,0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5183,460,3,2013,38622,17.0,1497,117.3,5.0,12.68,6.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5184,1392,2,2016,18000,16.9,1498,97.7,5.0,0,7.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5186,1856,9,2011,45000,14.0,1598,103.6,5.0,0,3.35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5187,639,9,2014,48656,15.7,1591,121.3,5.0,0,5.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5188,648,1,2012,79000,22.0,1582,126.2,5.0,16.6,5.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5189,11,1,2012,88000,16.5,1968,140,5.0,0,16.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5190,1111,4,2009,92000,15.0,1586,103.3,5.0,0,2.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5191,264,2,2019,9000,12.6,2198,158,7.0,0,32.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5192,1152,3,2008,50121,20.0,1197,83.11,5.0,0,3.41,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5193,569,5,2014,79000,24.0,1120,70,5.0,0,4.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5194,1821,5,2014,46000,20.1,1498,88.8,5.0,0,5.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5195,1266,10,2012,100000,10.0,2496,157.7,5.0,0,11.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5196,750,8,2015,41000,18.0,1197,81.83,5.0,0,4.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5197,966,2,2015,25000,24.0,998,67.1,5.0,0,3.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5198,1059,10,2014,71899,20.7,1248,88.76,7.0,0,7.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5199,1005,9,2016,7100,23.0,998,67.04,5.0,0,4.35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5200,1456,3,2018,38171,22.0,999,67,5.0,5.72,4.99,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5201,887,1,2013,70359,12.0,2179,120,8.0,0,7.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5202,1753,2,2011,200000,12.0,2494,102,7.0,0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5203,1824,2,2017,26969,22.0,1199,73.9,5.0,0,6.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5204,330,2,2011,56500,20.0,1399,68,5.0,0,2.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5205,1406,8,2014,40000,20.4,1461,83.8,5.0,0,5.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5206,230,8,2014,41000,17.0,2200,139.01,7.0,0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5207,1454,7,2017,53105,22.0,999,67,5.0,4.93,4.41,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5208,1517,9,2013,23000,21.1,1498,103.52,5.0,0,4.95,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5209,914,5,2016,80999,16.0,2179,140,7.0,0,14.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5210,329,2,2012,82000,20.0,1399,68.05,5.0,0,2.95,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5211,833,3,2017,68557,15.9,2523,62.1,7.0,11.28,8.14,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5212,1840,5,2016,34000,20.6,1498,108.5,5.0,14.2,8.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5213,1764,10,2015,77000,12.9,2494,100,8.0,0,12.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5214,924,9,2012,48000,15.0,2179,140,7.0,0,6.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5215,261,3,2015,28232,15.0,1499,110,5.0,0,7.72,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5216,1806,2,2011,110000,16.9,1968,138.1,5.0,0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5217,1631,2,2009,120000,13.9,2179,138,7.0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5218,90,9,2013,49000,8.0,2993,245,4.0,0,29.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5219,1817,8,2014,22000,16.4,1198,74,5.0,0,4.11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5220,762,3,2015,14925,18.0,1197,82.9,5.0,0,5.37,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5221,1064,9,2013,75000,20.7,1248,88.8,7.0,0,6.55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5222,450,2,2015,23000,17.0,1497,117.3,5.0,0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5223,419,9,2014,57000,17.0,1497,118,5.0,0,5.48,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5224,1809,7,2013,76718,16.9,1968,138.03,5.0,0,6.51,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5225,378,10,2016,138000,25.0,1498,98.6,5.0,0,5.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5226,924,5,2013,140000,15.0,2179,140,7.0,0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5227,1698,9,2008,110000,14.5,1798,138.1,5.0,0,2.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5228,604,10,2005,126000,17.0,1086,0,5.0,0,1.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5229,74,1,2012,73000,22.6,1995,190,5.0,48.79,12.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5230,240,7,2017,63423,23.0,1498,98.96,5.0,10.42,7.69,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5231,755,7,2013,62132,18.0,1197,82.85,5.0,0,4.57,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5232,418,9,2013,51000,16.0,1497,118,5.0,0,4.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5233,1091,5,2015,75000,23.0,1248,73.94,5.0,0,4.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5234,692,8,2008,55410,19.8,1086,68.05,5.0,0,1.65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5235,192,9,2015,41000,18.0,1199,82.4,5.0,0,3.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5236,635,2,2012,45000,22.3,1582,126.32,5.0,0,6.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5237,515,7,2018,53322,15.0,1591,121.3,5.0,16.06,12.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5238,192,6,2013,48000,18.0,1199,82.4,5.0,0,3.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5239,48,5,2013,72000,14.1,1968,174.3,5.0,0,29.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5240,424,7,2013,50266,17.0,1497,118,5.0,0,5.53,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5241,241,5,2017,21800,17.0,1497,121.36,5.0,11.27,8.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5242,58,1,2014,45000,12.0,2967,241.4,7.0,0,37.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5243,698,4,2010,62000,20.3,1197,78.9,5.0,0,2.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5244,710,2,2014,41681,17.0,1197,80,5.0,0,4.55,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5245,1127,4,2011,69313,17.0,1197,85.8,5.0,0,2.65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5246,1578,10,2017,49000,25.0,1396,69,5.0,0,1.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5247,104,3,2012,40471,16.0,2993,235,5.0,0,25.72,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5248,1159,0,2013,60000,22.0,1248,74,5.0,0,4.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5249,337,6,2018,1001,19.0,1194,94.68,5.0,8.44,7.23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5250,665,1,2008,38000,13.0,1599,103.2,5.0,0,2.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5251,78,9,2008,66000,16.0,1995,181,5.0,0,7.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5252,1751,7,2017,33901,12.0,2494,102,8.0,0,14.29,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5253,1327,5,2011,57000,14.9,2143,204,5.0,0,17.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5254,534,10,2013,170000,22.5,1582,126.2,5.0,20.87,7.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5255,1096,5,2014,60000,23.0,1248,73.94,5.0,0,4.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5256,1185,10,2016,85000,24.0,1248,88.5,5.0,11.96,8.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5257,678,8,2016,146000,19.0,1197,82,5.0,0,3.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5258,437,8,2014,56002,26.0,1498,98.6,5.0,0,6.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5259,1459,9,2016,8554,25.1,799,53.3,5.0,0,3.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5260,1708,6,2014,62322,23.5,1364,67.06,5.0,9.55,4.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5261,965,7,2015,37929,24.0,998,67.1,5.0,4.09,3.69,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5262,1646,2,2016,5400,23.8,1199,84,5.0,5.45,3.98,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5263,725,8,2013,60000,21.0,1396,90,5.0,0,2.95,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5264,7,7,2014,55730,16.5,1968,147.51,5.0,0,15.21,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5265,1159,5,2015,62000,28.0,1248,74,5.0,0,6.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5266,1788,7,2017,14576,17.0,1198,73.75,5.0,8.38,6.69,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5267,383,9,2017,17000,16.0,1497,117.3,7.0,15.02,9.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5268,747,9,2009,28000,17.0,1197,80,5.0,0,2.65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5269,581,0,2012,58200,14.6,2199,194.3,7.0,0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5271,1015,7,2018,12278,23.0,998,67.04,5.0,5.95,5.63,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5272,513,3,2018,17665,15.0,1591,121.3,5.0,15.36,11.78,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5273,1569,5,2004,200000,17.8,1396,52.8,5.0,0,0.85,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5274,1855,9,2011,55893,15.0,1598,103.6,5.0,0,3.35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5275,1003,7,2015,60586,23.0,998,67.04,5.0,0,4.11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5276,1245,0,2015,13500,17.0,2143,136,5.0,0,25.51,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5277,956,6,2017,30000,22.7,796,47.3,5.0,0,3.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5278,270,4,2018,12000,10.9,3198,197,7.0,0,33.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5279,1666,8,2017,65000,17.5,1193,88.7,5.0,6.59,4.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5280,1843,8,2014,38000,16.0,1598,103.5,5.0,10.94,3.49,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5281,1066,9,2012,25000,17.0,1373,91.1,7.0,0,5.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5282,1301,9,2011,100000,14.0,2987,224,5.0,0,14.41,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5283,1817,9,2014,13710,16.0,1199,74,5.0,0,4.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5284,1733,6,2015,100000,12.5,2982,168.5,7.0,0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5285,1003,5,2017,17000,23.0,998,67.04,5.0,0,4.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5286,75,2,2008,89000,16.0,1995,181,4.0,0,6.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5287,434,6,2006,100173,16.0,1497,100,5.0,0,2.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5288,1356,10,2009,97000,13.1,1999,114,5.0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5289,1463,4,2016,40190,18.0,1198,74.93,5.0,0,4.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5290,1821,5,2016,29647,20.1,1498,88,5.0,10.15,6.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5291,990,7,2018,43639,21.0,998,100,5.0,9.83,8.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5292,694,7,2012,37333,20.3,1197,78.9,5.0,0,3.22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5293,718,7,2018,48407,18.0,1197,81.83,5.0,0,7.65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5294,155,4,2011,25000,10.3,2979,306,2.0,0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5295,706,10,2010,72400,20.3,1197,78.9,5.0,0,2.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5296,1354,4,2012,18000,13.0,1598,181,4.0,0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5297,394,10,2012,65167,19.0,1198,86.8,5.0,0,3.28,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5298,1036,7,2016,25418,20.7,1373,91.2,5.0,0,7.09,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5299,1144,3,2013,38995,19.0,1248,73.9,5.0,0,6.46,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5300,1823,2,2012,60000,22.0,1199,73.9,5.0,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5301,135,4,2011,72000,17.0,1995,184,5.0,0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5302,58,3,2016,31075,12.0,2967,241.4,7.0,0,49.79,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5303,306,8,2015,4311,25.8,1498,99,5.0,0,4.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5304,93,1,2017,21000,21.7,1995,190,5.0,62.07,35.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5305,1301,1,2011,54000,14.0,2987,224,5.0,0,21.99,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5306,1194,9,2007,50000,17.0,1061,64,5.0,0,1.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5307,995,4,2018,13000,21.0,1197,83.1,5.0,0,6.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5308,1046,10,2013,74000,22.0,1197,81.80,5.0,7.67,4.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5309,164,10,2009,75000,14.0,1150,76,5.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5310,1821,2,2017,25000,20.1,1498,88,5.0,9.97,6.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5311,810,5,2012,139000,0.0,2179,115,5.0,0,16.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5312,56,9,2015,52000,14.1,1968,174.3,5.0,0,25.49,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5313,35,2,2015,20000,18.5,1968,187.74,5.0,67.67,35.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5314,555,7,2018,32663,24.0,1186,73.97,5.0,8.18,6.28,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5315,887,4,2012,76777,12.0,2179,120,8.0,0,4.88,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5316,1560,5,2016,100303,22.9,1248,74,5.0,7.43,3.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5317,529,7,2015,43993,21.0,814,55.2,5.0,0,3.45,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5318,885,7,2016,72118,15.0,2179,120,8.0,0,10.23,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5319,353,1,2010,83000,11.0,2354,142,5.0,0,6.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5320,1817,9,2016,7523,16.0,1199,74,5.0,0,6.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5321,1051,9,2014,34670,15.0,1196,73,7.0,4.71,2.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5322,571,0,2016,30000,24.0,1120,70,5.0,0,5.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5323,270,2,2017,17000,10.9,3198,197,7.0,0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5324,555,4,2015,59261,24.0,1186,73.97,5.0,8.18,4.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5325,1159,7,2016,65210,22.0,1248,74,5.0,0,5.48,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5326,711,1,2016,19000,18.0,1197,81.83,5.0,0,7.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5327,1140,5,2012,50000,17.0,1298,85.8,5.0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5328,79,5,2015,47000,22.6,1995,190,5.0,53.68,29.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5329,433,9,2007,75000,17.0,1497,78,5.0,0,1.49,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5330,707,10,2013,54534,16.9,1197,78.9,5.0,0,3.65,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5331,263,0,2018,13000,23.0,1498,98.96,5.0,12.12,10.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5332,1013,1,2015,48808,23.0,998,67.04,5.0,6.05,4.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5333,1059,10,2012,63001,20.7,1248,88.76,7.0,0,6.11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5334,1760,5,2015,64771,12.0,2494,102,8.0,0,15.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5335,449,9,2016,34634,17.0,1497,117.3,5.0,0,6.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5336,1138,1,2012,69242,19.0,1197,85.8,5.0,0,4.69,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5337,1090,7,2011,33292,18.0,1197,85.80,5.0,0,3.19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5338,766,10,2012,55000,15.0,1396,98.6,5.0,0,3.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5339,745,10,2019,1000,17.1,1197,81.86,5.0,10.25,8.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5340,413,2,2011,80000,17.0,1497,118,5.0,0,3.85,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5341,1420,3,2016,65003,13.0,4134,382,5.0,0,67.83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5342,379,3,2019,16573,17.0,1198,86.7,5.0,0,9.31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5343,463,10,2008,152633,12.0,1799,130,5.0,0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
